,2019,2020,2021,2022
net_income,-16189000.0,-78333000.0,-81047000.0,-87612000
cash_and_equiv,65344000.0,90517000.0,52898000.0,43861000
long_term_debt,4273000.0,11857000.0,12511000.0,50067000
long_term_assets,2847000.0,82512000.0,40509000.0,40066000
depreication,300000.0,500000.0,600000.0,900000
revenue,0.0,0.0,1440000.0,1461000
eps_diluted,0.0,0.0,-1.9,-2
