,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,652403000.0,857400000.0,578100000.0,905400000.0,454500000.0,415800000.0,374400000.0,536200000.0,610100000.0,450400000.0,664500000.0,854200000.0,1624400000.0,499400000.0,508500000.0,1271400000.0,1139000000.0
net_income,0.0,288291000.0,398300000.0,377300000.0,53900000.0,-624300000.0,68600000.0,56400000.0,55900000.0,50800000.0,59400000.0,-488600000.0,-83400000.0,-18800000.0,80500000.0,-381300000.0,-313100000.0
eps_diluted,0.0,1.75,2.38,2.25,0.39,-5.08,0.58,0.5,0.53,0.49,0.59,-4.78,-1.02,-0.29,1.19,-1.31,-1.03
depreication,0.0,130270000.0,145000000.0,162600000.0,174700000.0,186300000.0,176500000.0,166500000.0,154400000.0,156600000.0,136700000.0,122300000.0,105600000.0,95200000.0,80000000.0,76500000.0,61700000.0
long_term_debt,0.0,0.0,1562711000.0,1655700000.0,1747800000.0,1633900000.0,1453900000.0,1726000000.0,1639700000.0,2139800000.0,2576500000.0,2748700000.0,3001900000.0,1657500000.0,1705400000.0,1399300000.0,1378600000.0
long_term_assets,0.0,0.0,2665453000.0,2828000000.0,2909000000.0,2610900000.0,2122700000.0,2141800000.0,2177900000.0,2392800000.0,2835200000.0,2023200000.0,916600000.0,1186000000.0,921400000.0,900500000.0,789700000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7965000000.0,8547100000.0,8285300000.0,6466000000.0,5089800000.0,6010700000.0,5927200000.0
