,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,229175.0,180185.0,270298.0,66696.0,54923.0,174635.0,108890.0,629027.0,69347.0,42066.0,152633.0,663426.0,279296.0
net_income,-1073038.0,-1360485.0,-1452421.0,-1343443.0,-1926333.0,-1990221.0,-2050847.0,-1826808.0,158342.0,-1702131.0,-1447612.0,-1072753.0,-1224887.0
long_term_assets,238790.0,269883.0,256012.0,324943.0,355695.0,303413.0,245765.0,316314.0,178885.0,165385.0,150130.0,153055.0,136847.0
depreication,41936.0,56313.0,51842.0,37198.0,40421.0,58008.0,57648.0,54423.0,38972.0,39616.0,32022.0,17939.0,18738.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.0,1298.0,35896.0,66037.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.24,-0.27
