,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1795884.0,5277196.0,4814568.0,9742886.0,6601335.0,12652120.0,24739382.0,18396987.0
revenue,0.0,29024178.0,31361976.0,48938593.0,64932937.0,89415798.0,126061693.0,152022381.0
net_income,0.0,1784971.0,2221357.0,2714898.0,-3432589.0,3079378.0,7019215.0,0.0
eps_diluted,0.0,0.16,0.18,0.21,-0.24,0.2,0.39,0.21
depreication,0.0,54105.0,143626.0,206169.0,403700.0,593173.0,677241.0,912248.0
long_term_assets,0.0,0.0,1196627.0,1892699.0,2916884.0,4843516.0,6614942.0,25120865.0
