,2018,2019,2021,2022,2023
revenue,912313000.0,1198301000.0,844836000.0,783279000.0,1060113000.0
net_income,-603814000.0,-183059000.0,-142631000.0,-254520000.0,-267424000.0
cash_and_equiv,101713000.0,120956000.0,206744000.0,166542000.0,227442000.0
depreication,82894000.0,53448000.0,47328000.0,42210000.0,56219000.0
eps_diluted,0.0,-8.61,-5.82,-6.79,-6.54
long_term_assets,0.0,372094000.0,433148000.0,523423000.0,469369000.0
