,2017,2018,2019,2020,2021,2022
revenue,295517000.0,363634000.0,417936000.0,432079000.0,530299000.0,618306000.0
net_income,98978000.0,37426000.0,-420000.0,-7812000.0,25671000.0,103261000.0
cash_and_equiv,50147000.0,105354000.0,96341000.0,70619000.0,76707000.0,123274000.0
depreication,22981000.0,26104000.0,30356000.0,35126000.0,37929000.0,31149000.0
eps_diluted,0.0,0.57,-0.01,-0.12,0.35,1.4
long_term_assets,0.0,1020519000.0,1056106000.0,1100268000.0,1249232000.0,1315725000.0
