,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,255.0,5325.0,83937.0,92313.0,1141165.0,747129.0,70386.0,82266.0,188309.0,103181,934407,1900836,4298179,12258218,12593692
net_income,0.0,-950609.0,-1148920.0,-2409756.0,-2731898.0,-6621894.0,-1017281.0,-2631037.0,-1746495.0,-3901232,-3257597,-7612316,-13562641,-25360213,-20071244
depreication,0.0,0.0,89235.0,384919.0,356348.0,397871.0,418271.0,353229.0,178762.0,81283,132615,259347,242987,200807,320995
long_term_debt,0.0,0.0,5995974.0,5879965.0,6749246.0,8140252.0,7920485.0,7838972.0,5440339.0,5149162,4710538,5815310,6347632,11037355,3808635
long_term_assets,0.0,0.0,2490915.0,2650494.0,2568918.0,2187903.0,1867604.0,1512965.0,1317880.0,138274,624281,662210,383968,631273,1164674
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874359,4303296,1804960,121939,0,4360087
