,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,144765.0,518082.0,862464.0,1347029.0,2073605.0,2601834.0,1645320.0,3764053.0,5133435.0,4759817.0,3966050.0,5060015.0,6122671.0,4899398.0
revenue,0.0,9862726.0,11552813.0,18610487.0,22511929.0,25883828.0,30648381.0,35172388.0,41244717.0,52925526.0,57902966.0,51676028.0,62212148.0,80102964.0
net_income,0.0,-2109874.0,1490117.0,2030494.0,-1486257.0,-3730948.0,-27176091.0,6387705.0,4529262.0,1695899.0,222767.0,-7665024.0,-716331.0,-1350002.0
eps_diluted,0.0,-0.01,0.03,0.25,-0.23,-0.32,0.0,0.0,0.15,0.05,0.01,-0.22,-0.02,-0.03
long_term_debt,0.0,7257488.0,4793909.0,4105224.0,6229975.0,14825578.0,17367643.0,8127381.0,3612139.0,7792420.0,10213402.0,20099938.0,16019665.0,22124409.0
long_term_assets,0.0,23788.0,18222.0,1216954.0,1841510.0,25736593.0,7949469.0,2984777.0,3493691.0,7137698.0,10974784.0,11703354.0,10979412.0,10208125.0
depreication,0.0,24616.0,14034.0,126855.0,262882.0,630086.0,1417916.0,497920.0,533473.0,1082224.0,1234098.0,703941.0,526854.0,562072.0
