,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,4269331.0,8884829.0,14800772.0,33654765.0,36558752.0,19733631.0,3355487.0
revenue,0.0,61495527.0,63936185.0,65061953.0,71484703.0,89488658.0,98152825.0
net_income,0.0,17489940.0,18721979.0,12688035.0,786356.0,-49190610.0,-71738874.0
long_term_assets,0.0,9638058.0,10838789.0,15112724.0,17647067.0,40856012.0,26554238.0
depreication,0.0,137173.0,699538.0,690749.0,880879.0,2187206.0,3378952.0
eps_diluted,0.0,0.0,0.0,0.53,0.03,-1.22,-12.63
