,2018,2019,2020,2021,2022
cash_and_equiv,37530000.0,34935000.0,172611000.0,523414000.0,227110000.0
revenue,0.0,600273000.0,904200000.0,1467280000.0,2033194000.0
net_income,0.0,7731000.0,-4199000.0,9632000.0,43188000.0
eps_diluted,0.0,0.09,-0.04,0.06,0.25
depreication,0.0,24220000.0,62114000.0,112777000.0,147156000.0
long_term_debt,0.0,0.0,2407665000.0,2834103000.0,3210699000.0
long_term_assets,0.0,0.0,4281467000.0,5088442000.0,5928488000.0
