,2020,2021,2022,2023
revenue,46474000.0,93056000.0,204799000.0,422179000.0
net_income,-76567000.0,-117573000.0,-271101000.0,-378678000.0
eps_diluted,-2.34,-3.31,-1.56,-1.36
depreication,1855000.0,2837000.0,7909000.0,29721000.0
cash_and_equiv,0.0,395472000.0,1669304000.0,137941000.0
long_term_assets,0.0,56503000.0,224527000.0,1344180000.0
