,2017,2018,2019,2020,2021,2022
revenue,36951923.0,32165933.0,23829463.0,14111368.0,9973264.0,12767145.0
net_income,393872.0,-2260364.0,-4986286.0,-4445011.0,-2605374.0,-13194969.0
eps_diluted,0.03,-0.15,-0.31,-0.25,0.0,0.0
cash_and_equiv,29377.0,13143.0,153904.0,55644.0,1155513.0,9262.0
long_term_debt,19532529.0,14332032.0,14566386.0,7256784.0,6823332.0,9534569.0
long_term_assets,457549.0,327423.0,3965764.0,3092180.0,6313863.0,2157189.0
depreication,0.0,64000.0,66000.0,33000.0,104000.0,231000.0
