,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,12793000.0,3618000.0,80042000.0,29798000.0,18142000.0,111355000.0,185383000.0,297098000.0,232694000.0,140517000.0
net_income,0.0,-9531000.0,-67982000.0,-7573000.0,-6655000.0,-27319000.0,-19855000.0,-60916000.0,-169069000.0,-221863000.0
long_term_assets,0.0,1850000.0,955000.0,1298000.0,1192000.0,42225000.0,64367000.0,103479000.0,104961000.0,187747000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,0.0,0.0,0.0,0.0,0.0,330000.0,426000.0,1145000.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.58,-2.52,-2.67,-3.26
