,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,28713000.0,15854000.0,11536000.0,1627000.0,3104000.0,1442000.0,1552000.0,3879000,6372000.0,7403000.0,4268000.0,46189000.0,33003000.0
net_income,0.0,-16443000.0,-17558000.0,-30353000.0,-8749000.0,-795000.0,-3010000.0,76000,4534000.0,-8418000.0,-14785000.0,-22938000.0,-17140000.0
depreication,0.0,481000.0,530000.0,537000.0,7643000.0,6504000.0,5144000.0,4890000,3603000.0,4413000.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,2889000.0,44674000.0,44278000.0,46416000.0,32726000.0,27776000,22478000.0,14724000.0,16925000.0,6224000.0,6603000.0
long_term_assets,0.0,0.0,51273000.0,94904000.0,94389000.0,90044000.0,83434000.0,79196000,91273000.0,82080000.0,76748000.0,72216000.0,63951000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.01,-0.02,0,0.03,-0.05,-0.09,-0.12,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,27305000.0,38368000,23496000.0,32255000.0,8316000.0,16000.0,19000.0
