,2019,2020,2021,2022
revenue,59027000.0,79565000.0,111700000.0,150349000.0
net_income,12656000.0,4061000.0,-158317000.0,-7654000.0
depreication,825000.0,1500000.0,2400000.0,3300000.0
cash_and_equiv,0.0,13938000.0,64365000.0,62545000.0
long_term_debt,0.0,109213000.0,8106000.0,17380000.0
long_term_assets,0.0,10188000.0,16407000.0,26975000.0
eps_diluted,0.0,0.0,-2.26,-0.1
