,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,40852000.0,71856000.0,166308000.0,126770000.0,165404000.0,185957000.0,0.0,214523000.0,128635000.0,130373000.0,239392000.0,0.0,432635000.0,117949000.0
net_income,0.0,7032000.0,-5938000.0,-5938000.0,3188000.0,9386000.0,12793000.0,13681000.0,4620000.0,25191000.0,20041000.0,93252000.0,13335000.0,-286295000.0
eps_diluted,0.0,0.27,-0.21,-0.21,0.11,0.31,0.42,0.49,0.16,0.88,0.7,3.27,0.46,-10.52
depreication,0.0,8074000.0,10312000.0,11672000.0,12169000.0,13049000.0,0.0,13606000.0,25499000.0,36574000.0,37159000.0,0.0,34762000.0,47869000.0
long_term_assets,0.0,0.0,48033000.0,119420000.0,115676000.0,118354000.0,0.0,124242000.0,256796000.0,252524000.0,326536000.0,0.0,308507000.0,307143000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660604000.0,326897000.0,384665000.0,426778000.0,413145000.0,544827000.0,1183383000.0
