,2019,2020,2021,2022
revenue,3575887.0,5460003.0,8576832.0,8941835.0
net_income,-19466015.0,-5165892.0,-16421807.0,-110088241.0
eps_diluted,-0.11,-0.03,-0.09,-0.42
depreication,2071269.0,1840980.0,632256.0,953872.0
cash_and_equiv,0.0,4549034.0,261069414.0,153966777.0
long_term_assets,0.0,2625573.0,10289790.0,64837480.0
