,2019,2020,2021,2022
revenue,44296000.0,248122000.0,54522000.0,91496000.0
net_income,-320594000.0,-120114000.0,-292213000.0,-254153000.0
eps_diluted,-13.72,-5.14,-12.44,-7.13
cash_and_equiv,0.0,0.0,130414000.0,71032000.0
depreication,12587000.0,13188000.0,16350000.0,11533000.0
long_term_assets,0.0,287516000.0,468111000.0,355783000.0
