,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,84221000.0,56190000.0,2847000.0,34485000.0,120295000.0,48004000.0,14545000.0,17303000.0,8032000.0,27502000.0,30197000.0,86363000.0,20229000.0,30294000.0,81808000.0,42694000.0,40540000.0
net_income,0.0,65113000.0,86682000.0,135837000.0,22200000.0,4300000.0,-106800000.0,-9600000.0,9100000.0,12900000.0,8900000.0,-3800000.0,27500000.0,27700000.0,45100000.0,209072000.0,118609000.0
eps_diluted,0.0,2.48,3.22,4.89,0.77,0.15,-3.52,-0.3,0.28,0.38,0.26,-0.11,0.84,0.83,1.36,6.34,3.63
depreication,0.0,13749000.0,20406000.0,28312000.0,34589000.0,39559000.0,40059000.0,37383000.0,28347000.0,20036000.0,19678000.0,17123000.0,13261000.0,18428000.0,28802000.0,30901000.0,24935000.0
long_term_debt,0.0,0.0,204627000.0,229306000.0,398241000.0,367134000.0,307487000.0,359316000.0,278723000.0,271793000.0,274348000.0,303862000.0,229876000.0,569143000.0,671337000.0,819382000.0,790429000.0
long_term_assets,0.0,0.0,875844000.0,954315000.0,1005813000.0,626269000.0,524807000.0,521127000.0,534184000.0,506452000.0,519119000.0,502326000.0,493000000.0,912191000.0,1205214000.0,1500284000.0,1587284000.0
