,2018,2019,2020,2021,2022
revenue,379000.0,1445000.0,2142000.0,9326000.0,9224000.0
net_income,-11216000.0,-10401000.0,-16275000.0,-118009000.0,-173995000.0
cash_and_equiv,0.0,94578000.0,321462000.0,320448000.0,340396000.0
long_term_debt,0.0,14780000.0,14587000.0,29658000.0,51908000.0
long_term_assets,0.0,1231000.0,2220000.0,16439000.0,15858000.0
eps_diluted,0.0,0.0,-2.05,-2.85,-3.34
