,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1297000000.0,2106000000.0,2646000000.0,3000000000.0,9807000000.0,3301000000.0,785000000.0,1023000000.0,469000000.0,559000000.0,1358000000.0
revenue,0.0,72217000000.0,76392000000.0,103444000000.0,28501000000.0,30740000000.0,33793000000.0,29912000000.0,31438000000.0,33901000000.0,32449000000.0
net_income,0.0,723000000.0,850000000.0,1110000000.0,1054000000.0,821000000.0,1123000000.0,845000000.0,-308000000.0,3580000000.0,-415000000.0
eps_diluted,0.0,0.75,0.89,1.01,0.97,0.81,1.18,0.95,-0.36,4.13,-0.48
depreication,0.0,1283000000.0,1316000000.0,1742000000.0,1718000000.0,1654000000.0,1770000000.0,2038000000.0,1927000000.0,1973000000.0,1990000000.0
long_term_debt,0.0,0.0,12611000000.0,29872000000.0,36163000000.0,31574000000.0,36144000000.0,42685000000.0,42886000000.0,31072000000.0,34291000000.0
long_term_assets,0.0,0.0,25008000000.0,49125000000.0,46805000000.0,46256000000.0,50278000000.0,48898000000.0,69101000000.0,65471000000.0,73222000000.0
