,2006,2007,2008,2009,2010,2011,2020,2021,2022
net_income,-43127.0,-199574.0,-282719.0,-167409.0,-148550.0,-126847.0,0.0,0.0,0.0
revenue,0.0,0.0,0.0,0.0,3000.0,12375.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,5440579.0,1936148.0,1089641.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,2071.0,0.0,0.0
