,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
net_income,-35065.0,-4213464.0,-315176.0,-766675.0,-1049428.0,-81104.0,-83935.0,-24249001.0,16094835.0,-6213649.0,-5898911.0,-62197484.0,-18109457.0
cash_and_equiv,128760.0,18690.0,15670.0,30183.0,2679.0,49596.0,56907.0,24773.0,21192.0,13307.0,1044418.0,4648146.0,0.0
long_term_assets,0.0,37839.0,32625.0,17751.0,80130.0,3739.0,126558.0,244594.0,224368.0,255429.0,360320.0,2228582.0,2857866.0
revenue,0.0,72256.0,114024.0,87385.0,6750.0,0.0,0.0,106476.0,114671.0,260768.0,360888.0,1447109.0,1331956.0
depreication,0.0,8165.0,9214.0,14874.0,11874.0,0.0,6194.0,130081.0,114612.0,102241.0,120846.0,232886.0,478115.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.44,0.0,-0.39,-46.82,-31.46,-0.01,-0.02,0.0
