,2018,2019,2020,2021,2022
revenue,1838066000.0,1255654000.0,248886000.0,8021000000.0,15567000000.0
net_income,-241291000.0,-341000000.0,-253000000.0,-662000000.0,-1353000000.0
eps_diluted,-3.16,-1.11,-0.49,-1.12,-2.16
cash_and_equiv,262368000.0,405000000.0,1413000000.0,1731000000.0,1137000000.0
depreication,4600000.0,15000000.0,22000000.0,27000000.0,37000000.0
long_term_assets,0.0,144040000.0,123000000.0,166000000.0,142000000.0
