,2017,2018,2019,2020,2021,2022
net_income,-6771000.0,-38794000.0,-54698000.0,-243360000.0,-234004000.0,-229378000.0
cash_and_equiv,0.0,105219000.0,135026000.0,486055000.0,183403000.0,111973000.0
long_term_debt,0.0,20403000.0,65382000.0,67394000.0,68938000.0,61218000.0
long_term_assets,0.0,7466000.0,17287000.0,17111000.0,11877000.0,10570000.0
depreication,0.0,297000.0,917000.0,1409000.0,1740000.0,1832000.0
eps_diluted,0.0,0.0,-3.29,-3.55,-3.13,-2.71
