,2017,2018,2019,2020,2021,2022,2023
net_income,-4354000.0,-7673000.0,-16189000.0,-21783000.0,-21499000.0,-118036000.0,-174284000.0
depreication,122000.0,109000.0,148000.0,533000.0,1711000.0,2147000.0,2447000.0
cash_and_equiv,0.0,17583000.0,25704000.0,59500000.0,182518000.0,105948000.0,146590000.0
long_term_debt,0.0,5164000.0,9885000.0,21675000.0,14547000.0,20756000.0,62473000.0
long_term_assets,0.0,448000.0,13345000.0,59846000.0,59351000.0,57215000.0,53988000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.75,-2.26,-2.99
