,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,955926.0,2370283.0,11829509.0,15478587.0,15752704.0,135562.0,0.0
revenue,0.0,14144894.0,18531178.0,23834129.0,24599923.0,15155074.0,7376009.0
net_income,0.0,5124973.0,7919408.0,9073954.0,8169613.0,-57135940.0,-9365056.0
eps_diluted,0.0,0.0,0.24,0.26,0.21,0.0,0.0
long_term_debt,0.0,0.0,7214819.0,13770849.0,16741552.0,18799314.0,17408208.0
long_term_assets,0.0,0.0,9811685.0,16098373.0,24999175.0,14807433.0,12744788.0
