,2017,2018,2019,2020,2021,2022,2023
net_income,-37640.0,-44429.0,-15283000.0,-17909000.0,-6579000.0,-10235000.0,-30598000.0
long_term_assets,0.0,0.0,4905000.0,4000000.0,3850000.0,3852000.0,13764000.0
revenue,0.0,0.0,11934000.0,11371000.0,2425000.0,24050000.0,16511000.0
cash_and_equiv,0.0,0.0,2875000.0,14694000.0,9500000.0,33435000.0,15527000.0
depreication,0.0,0.0,1216000.0,835000.0,197000.0,843000.0,968000.0
eps_diluted,0.0,0.0,0.0,-0.56,-0.16,-0.22,-0.54
