,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,29766000.0,1108000.0,21200000.0,19976000.0,81449000.0,113262000.0,146113000.0,178853000.0,163467000.0,191521000.0,132690000.0,140516000.0,217677000.0,71778000.0,58245000.0
net_income,0.0,-101765000.0,4859000.0,7451000.0,80184000.0,10423000.0,19088000.0,33286000.0,23000000.0,49357000.0,11584000.0,18375000.0,5494000.0,-25313000.0,41462000.0
depreication,0.0,19585000.0,16855000.0,15591000.0,25565000.0,38336000.0,38829000.0,37998000.0,36769000.0,35053000.0,40683000.0,42357000.0,47970000.0,48842000.0,46969000.0
eps_diluted,0.0,0.0,-3.36,0.22,1.53,0.15,0.27,0.5,0.36,0.8,0.21,0.34,0.1,-0.51,0.84
long_term_debt,0.0,0.0,165631000.0,233516000.0,613542000.0,575253000.0,511634000.0,485962000.0,400079000.0,840901000.0,782375000.0,714764000.0,683732000.0,717640000.0,743286000.0
long_term_assets,0.0,0.0,130776000.0,124005000.0,484531000.0,463244000.0,441787000.0,420163000.0,417328000.0,775122000.0,754974000.0,763202000.0,615706000.0,577366000.0,610904000.0
revenue,0.0,0.0,0.0,1187244000.0,1461854000.0,1635686000.0,1863315000.0,2027489000.0,462057000.0,543444000.0,610196000.0,579001000.0,404078000.0,479277000.0,657449000.0
