,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,41163000.0,69447000.0,71490000.0,56819000.0,57081000.0,74816000.0,100127000.0,120223000.0,107067000.0,115594000.0,84045000.0,137894000.0,137298000.0,180552000.0,131018000.0,206210000.0,164818000.0
revenue,0.0,255792000.0,277081000.0,237282000.0,303879000.0,422796000.0,487094000.0,528973000.0,563091000.0,542200000.0,498189000.0,490850000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,67668000.0,85241000.0,90776000.0,120031000.0,189606000.0,206950000.0,182809000.0,190555000.0,108408000.0,-52483000.0,19365000.0,50378000.0,56724000.0,72822000.0,0.0,0.0
eps_diluted,0.0,1.66,1.78,1.88,2.43,3.8,3.96,3.21,3.34,1.9,-0.93,0.34,0.88,0.99,1.36,5.41,6.12
long_term_debt,0.0,0.0,86079000.0,122047000.0,192915000.0,1710400000.0,2514589000.0,2882454000.0,3179766000.0,3164279000.0,3295546000.0,3390919000.0,3702414000.0,4097574000.0,4800726000.0,5947329000.0,5969701000.0
long_term_assets,0.0,0.0,1158996000.0,1202682000.0,1593713000.0,2090397000.0,3194870000.0,3566451000.0,3995233000.0,4006534000.0,3979369000.0,4065960000.0,4370419000.0,4781284000.0,5356019000.0,6855816000.0,7091689000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264237000.0,284115000.0,292828000.0
