,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,14360000.0,22411000.0,4572000.0,5318000.0,8218000.0,10598000.0,9400000.0,6291000.0,6419000.0,8983000.0,13375000.0,20353000.0,28187000.0,30810000.0,25144000.0
eps_diluted,0.0,0.66,0.4,0.27,0.21,0.01,-0.27,-1.15,-0.16,-0.13,1.02,-0.36,-0.06,-0.26,0.72
long_term_debt,0.0,0.0,52971000.0,30581000.0,24498000.0,31440000.0,32508000.0,32898000.0,30747000.0,63611000.0,105920000.0,85695000.0,58372000.0,253239000.0,260848000.0
long_term_assets,0.0,0.0,128658000.0,122237000.0,135387000.0,136939000.0,124233000.0,95738000.0,89196000.0,73127000.0,108202000.0,133068000.0,136335000.0,625216000.0,592106000.0
depreication,0.0,0.0,10713000.0,11199000.0,11228000.0,12268000.0,13154000.0,10277000.0,0.0,10566000.0,9520000.0,9860000.0,11081000.0,12694000.0,51207000.0
net_income,0.0,0.0,0.0,0.0,0.0,6459000.0,-3578000.0,-16042000.0,-2190000.0,-1958000.0,15271000.0,-5288000.0,-927000.0,-202000.0,12247000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158575000.0,54490000.0,90318000.0,86367000.0,57113000.0,260115000.0,654086000.0
