,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8246000.0,18923000.0,3939000.0,13047000.0,16150000.0,136793000.0,95938000.0,18005000.0,33461000.0,35793000.0
net_income,0.0,-18885000.0,-8414000.0,-9965000.0,-16275000.0,-7321000.0,-35611000.0,-101632000.0,-302474000.0,142119000.0
long_term_assets,0.0,361000.0,459000.0,840000.0,1029000.0,1867000.0,5043000.0,5672000.0,54515000.0,16473000.0
revenue,0.0,0.0,38000.0,332000.0,2909000.0,7186000.0,4924000.0,1368000.0,1394000.0,656000.0
depreication,0.0,0.0,118000.0,155000.0,227000.0,270000.0,1001000.0,1141000.0,1239000.0,985000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,-0.77,-0.72,-0.11
