,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,38272000.0,99788000.0,54447000.0,59494000.0,63481000.0,240220000.0,47115000.0,106575000.0,140038000.0,86622000.0,63759000.0,77295000.0,71495000.0,514151000.0,400959000.0,70558000.0
eps_diluted,0.0,0.42,0.14,0.22,0.16,0.32,0.35,0.35,0.28,0.39,0.65,0.54,0.45,0.62,2.1,1.66
depreication,0.0,48533000.0,47066000.0,51123000.0,59722000.0,64698000.0,72192000.0,79663000.0,89391000.0,99657000.0,112323000.0,108829000.0,107658000.0,106779000.0,102201000.0,99929000.0
long_term_assets,0.0,0.0,774814000.0,794637000.0,849452000.0,901893000.0,908676000.0,900170000.0,907249000.0,922211000.0,956929000.0,942331000.0,934893000.0,1462050000.0,1463557000.0,1444466000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999609000.0,994964000.0,989453000.0,980208000.0,957812000.0,3874997000.0,3815565000.0
net_income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222942000.0,83264000.0,65727000.0,53215000.0,70188000.0,239858000.0,183553000.0
