,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,90186000.0,82235000.0,43484000.0,46819000.0,62485000.0,101614000.0,125157000.0,57623000.0
revenue,0.0,823004000.0,1521938000.0,1648463000.0,1626392000.0,1676991000.0,2274142000.0,2765155000.0
net_income,0.0,97870000.0,149475000.0,184988000.0,530884000.0,782463000.0,264859000.0,-211989000.0
eps_diluted,0.0,0.33,0.37,0.38,1.04,1.37,0.41,-0.33
long_term_debt,0.0,3314134000.0,3631217000.0,3835776000.0,4803934000.0,5493866000.0,7576087000.0,9046477000.0
long_term_assets,0.0,5777540000.0,7897197000.0,8906984000.0,10407595000.0,12528949000.0,15858760000.0,16533132000.0
depreication,0.0,141016000.0,251314000.0,260772000.0,284304000.0,314123000.0,402963000.0,455520000.0
