,2020,2021,2022
revenue,146557000.0,216280000.0,303920000.0
net_income,-6678000.0,-8965000.0,20593000.0
eps_diluted,-0.05,-0.06,0.12
cash_and_equiv,29350000.0,254294000.0,311780000.0
long_term_debt,143317000.0,36911000.0,52521000.0
long_term_assets,537245000.0,528376000.0,544653000.0
depreication,1300000.0,2600000.0,3200000.0
