,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,16376000.0,18056000.0,16474000.0,22426000.0,50305000.0,59159000.0,53110000.0,33576000.0,41030000.0,31703000.0,276583000.0,137394000.0,112531000.0,91205000.0,111400000.0
revenue,0.0,63396000.0,23278000.0,27340000.0,32745000.0,41372000.0,53168000.0,63676000.0,75575000.0,89912000.0,118567000.0,136685000.0,156874000.0,181372000.0,743938000.0
net_income,0.0,3879000.0,2586000.0,1920000.0,89000.0,444000.0,-1680000.0,-1325000.0,-88520000.0,-23771000.0,-47071000.0,-40225000.0,-43571000.0,-45583000.0,-73143000.0
eps_diluted,0.0,0.06,0.04,0.03,0.0,0.01,-0.02,-0.01,-0.96,-0.14,0.0,-0.38,-0.38,-0.39,-0.63
long_term_assets,0.0,0.0,4508000.0,94847000.0,88941000.0,182270000.0,104028000.0,127552000.0,136501000.0,98611000.0,148967000.0,423479000.0,401876000.0,634646000.0,568686000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,6113000.0,9007000.0,10437000.0,10700000.0,18500000.0,28400000.0,39000000.0,42100000.0,36800000.0
