,2019,2020,2021,2022
revenue,496000.0,219000.0,4598000.0,17924000.0
net_income,-79483000.0,-70643000.0,-124216000.0,-229813000.0
eps_diluted,-20.22,-7.51,-2.36,-3.68
cash_and_equiv,862000.0,121853000.0,104831000.0,17076000.0
long_term_debt,86734000.0,14936000.0,139131000.0,236407000.0
long_term_assets,7073000.0,10897000.0,26603000.0,51641000.0
depreication,2123000.0,1558000.0,2613000.0,6814000.0
