,2020,2021,2022
revenue,37752173.0,39702714.0,58953467.0
net_income,1028280.0,235240.0,-778441.0
eps_diluted,0.1,0.01,-0.04
cash_and_equiv,647235.0,32226668.0,15253756.0
long_term_assets,4031365.0,3639909.0,8056978.0
depreication,222087.0,446713.0,725398.0
