,2018,2019,2020,2021,2022
revenue,11436000.0,17635000.0,17299000.0,94085000.0,137039000.0
net_income,3868000.0,2055000.0,-4889000.0,-31292000.0,-67138000.0
eps_diluted,0.38,0.11,-0.23,-1.24,-2.58
cash_and_equiv,4479000.0,98845000.0,409852000.0,329633000.0,122948000.0
long_term_debt,31237000.0,41977000.0,20876000.0,24886000.0,36128000.0
long_term_assets,4279000.0,3065000.0,9734000.0,108829000.0,155041000.0
depreication,0.0,0.0,472000.0,3407000.0,10543000.0
