,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2018,2019,2020,2021,2022
net_income,-1277000.0,-672000.0,-692000.0,-5253000.0,-5427000.0,-15320000.0,-19515000.0,-15762000.0,-17502000.0,-25671000.0,-24757000.0,-29441000.0,-30231000.0,-23121000.0,-21565000.0,-15626000.0,-6597000.0,-3803000.0,181313000.0,-19214000.0,39763000.0,92626000.0,39110000.0
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24152000.0,9738000.0,5923000.0,1470000.0,60257000.0,69454000.0,130373000.0,37170000.0,33333000.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208000.0,21000.0,2000.0,22145000.0,25238000.0,27222000.0,26552000.0,26327000.0
long_term_debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235000.0,2853000.0,173077000.0,180803000.0,188280000.0,157587000.0,127304000.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,2485000.0,171064000.0,187612000.0,202603000.0,205098000.0,126391000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,-0.35,0.56,1.29,0.61
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307000.0,0.0,0.0
