,2019,2020,2021,2022
revenue,517027000.0,375676000.0,147880000.0,35659000.0
net_income,-73311000.0,-33762000.0,-183780000.0,-35382000.0
cash_and_equiv,158543000.0,129264000.0,77222000.0,20868000.0
long_term_assets,92233000.0,87777000.0,44830000.0,31576000.0
depreication,696000.0,579000.0,1208000.0,398000.0
eps_diluted,0.0,0.0,-0.09,-0.02
