,2005,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,129997.0,121776.0,79447.0,151283.0,217504.0,134125.0,440612.0,118873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,0.0,-6541176.0,3502038.0,1629255.0,-1856790.0,-2798169.0,-283101.0,2753593.0,-7332474.0,279961.0,14012.0,-219343.0,-22959.0,-218463.0,477657.0
eps_diluted,0.0,0.0,-0.1,0.05,0.02,-0.03,-0.03,-0.03,0.3,-0.56,0.02,0.0,-0.01,0.0,-0.01,0.02
depreication,0.0,0.0,2225.0,2223.0,2394.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,0.0,8084298.0,8019236.0,8319519.0,7906718.0,7721504.0,6571293.0,121391.0,96738.0,90531.0,156666.0,159744.0,101139.0,95968.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31296.0,398427.0
