,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,9209000.0,17379000.0,60599000.0,49326000.0,31807000.0,0.0,0.0
revenue,0.0,12194000.0,16824000.0,16419000.0,7149000.0,50832000.0,47680000.0
net_income,0.0,-10040000.0,-13944000.0,-12636000.0,-20368000.0,-70539000.0,-54410000.0
long_term_assets,0.0,14953000.0,12650000.0,10165000.0,18259000.0,14734000.0,17182000.0
depreication,0.0,3750000.0,3236000.0,2905000.0,3443000.0,2964000.0,2387000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.66,-1.85,-1.12
