,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,3270000.0,2409000.0,2793000.0,68840000.0,40031000.0,36392000.0,21170000.0,19371000.0,564000.0,168598000.0,35724000.0,24127000.0
net_income,0.0,-7970000.0,-2397000.0,7233000.0,-21377000.0,-28526000.0,-29964000.0,-20729000.0,-7830000.0,-33978000.0,-47252000.0,-65952000.0
depreication,0.0,57000.0,27000.0,30000.0,57000.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0
long_term_assets,0.0,0.0,329000.0,197000.0,930000.0,765000.0,499000.0,285000.0,459000.0,33722000.0,79484000.0,27144000.0
revenue,0.0,0.0,0.0,2948000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.21,-5.86
