,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,221664.0,105987.0,1715264.0,1843393.0,1091186.0,1048762.0,1017299.0,2784000.0,32000.0,450000.0,1348000.0
revenue,0.0,1119281.0,3413353.0,5120343.0,30294165.0,35763047.0,23348714.0,9881000.0,3584000.0,6479000.0,26707000.0
net_income,0.0,-1258859.0,-1747440.0,-4411563.0,-2723909.0,-4248233.0,-13032117.0,8744000.0,-16859000.0,-14705000.0,-34762000.0
long_term_debt,0.0,302057.0,812809.0,10344137.0,24374311.0,21493659.0,23011974.0,9017000.0,7376000.0,19035000.0,22816000.0
long_term_assets,0.0,77389.0,1699325.0,22267072.0,18378863.0,17100349.0,17470861.0,17651000.0,18293000.0,27140000.0,20691000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.58,0.86,0.0,0.0,0.0
