,2020,2021,2022
net_income,-29447000.0,-68280000.0,-102701000.0
cash_and_equiv,22951000.0,186482000.0,70615000.0
long_term_debt,19431000.0,31852000.0,41900000.0
long_term_assets,4080000.0,4047000.0,8408000.0
revenue,0.0,144000.0,0.0
eps_diluted,0.0,-3.05,-2.14
