,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,1891000.0,845000.0,8799000.0,1149000.0,21805000.0,7069000.0,11231000.0,6149000.0,12720000.0,10894000.0,21534000.0,30778000.0,126768000.0,75058000.0
revenue,0.0,9186000.0,7230000.0,6025000.0,7006000.0,24089000.0,22285000.0,22732000.0,30411000.0,36016000.0,88592000.0,95082000.0,747596000.0,665920000.0
net_income,0.0,-9384000.0,-30707000.0,-14161000.0,-18704000.0,-24647000.0,-28032000.0,-24264000.0,-52857000.0,-6010000.0,13900000.0,54884000.0,35546000.0,16673000.0
long_term_debt,0.0,11585000.0,9097000.0,10907000.0,11906000.0,31042000.0,38854000.0,40459000.0,50279000.0,38308000.0,102809000.0,125706000.0,918548000.0,631442000.0
long_term_assets,0.0,10363000.0,4687000.0,8493000.0,17614000.0,102297000.0,92394000.0,83915000.0,46852000.0,45738000.0,125564000.0,162984000.0,1047638000.0,1000490000.0
depreication,0.0,638000.0,429000.0,646000.0,1856000.0,2108000.0,7873000.0,2606000.0,2660000.0,2766000.0,2342000.0,7114000.0,57452000.0,81073000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.08,0.16,0.57,0.35,0.16
