,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,1856000.0,6074000.0,6693000.0,8343000.0,10327000.0,8410000.0,3118000.0,2768000.0,16424000.0,13809000.0,12982000.0,5551000.0,98400000.0
eps_diluted,0.07,0.24,0.26,0.32,0.39,0.32,0.12,0.0,0.0,1.88,0.0,0.44,3.02
cash_and_equiv,30314000.0,42834000.0,34478000.0,54912000.0,56843000.0,0.0,74221000.0,63882000.0,23477000.0,22123000.0,0.0,25216000.0,43700000.0
depreication,6968000.0,6721000.0,7186000.0,7227000.0,8718000.0,0.0,11318000.0,19190000.0,39714000.0,35215000.0,0.0,39700000.0,51600000.0
long_term_debt,0.0,14186000.0,12247000.0,14018000.0,15732000.0,0.0,31076000.0,45863000.0,446723000.0,377649000.0,0.0,591006000.0,598800000.0
long_term_assets,0.0,63598000.0,72676000.0,84422000.0,87217000.0,0.0,303509000.0,312990000.0,845309000.0,829162000.0,0.0,1042981000.0,1075200000.0
revenue,0.0,0.0,204367000.0,205267000.0,227673000.0,0.0,196934000.0,84150000.0,138722000.0,125927000.0,122645000.0,151618000.0,885400000.0
