,2019,2020,2021,2022
revenue,235778000.0,301767000.0,395524000.0,497001000
net_income,13697000.0,13711000.0,9300000.0,-513000
eps_diluted,0.08,0.08,0.06,0
depreication,600000.0,1000000.0,1100000.0,1200000
cash_and_equiv,0.0,46666000.0,168386000.0,147334000
long_term_assets,0.0,45046000.0,216506000.0,232578000
