,2015,2016,2017,2018,2019,2020,2021,2022
revenue,206733.0,3815469.0,7692927.0,8644383.0,8296997.0,6159531.0,6297922.0,5426501.0
net_income,-1199896.0,-10713158.0,-6045659.0,-4877380.0,-4591274.0,-5743433.0,-10153207.0,-16332636.0
cash_and_equiv,3090.0,443494.0,436869.0,633593.0,506219.0,120300.0,6530161.0,3871176.0
long_term_assets,0.0,15458860.0,16702146.0,16594179.0,16850466.0,16122459.0,29807284.0,18913691.0
depreication,0.0,489659.0,844294.0,824241.0,863994.0,848463.0,814849.0,593438.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-34.21,-23.17
