,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,214000000.0,258000000.0,482000000.0,911000000.0,534000000.0,606000000.0,693000000.0,624000000.0,452000000.0,490000000.0,611000000.0,615000000.0,686000000.0,692000000.0,534000000.0,570000000.0
eps_diluted,0.0,0.0,-0.46,-0.23,-1.62,-0.43,-0.26,0.21,-0.06,-0.35,2.65,0.16,1.9,-9.71,19.44,57.16
long_term_debt,0.0,0.0,3403000000.0,3435000000.0,4636000000.0,4320000000.0,4928000000.0,4905000000.0,4946000000.0,5011000000.0,5218000000.0,5244000000.0,5641000000.0,6263000000.0,6417000000.0,7218000000.0
long_term_assets,0.0,0.0,8363000000.0,8689000000.0,11397000000.0,13508000000.0,14340000000.0,15163000000.0,16007000000.0,15826000000.0,15633000000.0,16975000000.0,20981000000.0,15743000000.0,20753000000.0,24041000000.0
net_income,0.0,0.0,0.0,-24000000.0,-170000000.0,-46000000.0,-28000000.0,23000000.0,-5000000.0,-31000000.0,220000000.0,13000000.0,302000000.0,-684000000.0,1285000000.0,2764000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659000000.0,2019000000.0,2050000000.0,2162000000.0,5402000000.0,9313000000.0,11994000000.0
