,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,0.0,1687932,2191635,311596,268892,0.0,5009.0,2851.0,3484.0,27495.0,62681.0,145956,206767
net_income,-7657.0,-970699,-805532,-551658,-288750,-586441.0,-1062457.0,-995472.0,-1866912.0,-1697322.0,-2199901.0,-2961445,-3677812
cash_and_equiv,2366.0,87976,35011,12513,2894,2183.0,21910.0,29.0,22397.0,26410.0,252147.0,94036,18040
long_term_assets,0.0,2794989,104863,81574,12461,12476.0,32226.0,23927.0,60840.0,176941.0,255957.0,595779,3296310
depreication,0.0,227187,186320,23320,21133,0.0,0.0,0.0,0.0,0.0,0.0,24477,233685
long_term_debt,0.0,3156233,334454,786199,332505,488992.0,981158.0,1770080.0,2475886.0,2346045.0,2347389.0,2496415,2210237
