,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,7.0,7.0,1436.0,1055.0,1331.0,94.0,0.0,0.0,167653.0,0.0,0.0,0.0,0.0
net_income,0.0,483531.0,1121884.0,-1791410.0,-1059848.0,-546071.0,-1085471.0,-778920.0,-757720.0,-3396389.0,-517651.0,-774463.0,-1011485.0
long_term_assets,0.0,11204.0,44614.0,53808.0,19762.0,0.0,123620.0,0.0,38400.0,33120.0,15840.0,10560.0,5280.0
depreication,0.0,8559.0,4363.0,0.0,15538.0,12762.0,0.0,0.0,0.0,5280.0,5280.0,5280.0,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,-0.05,-0.07,-0.04,-0.02,-0.03,-0.02,0.0,0.0,0.0,0.0,0.0
