,2020,2021,2022
revenue,51644000.0,128056000.0,69383000.0
net_income,-11799629.0,-18499000.0,-111859000.0
eps_diluted,-0.26,-0.34,-0.8
cash_and_equiv,40577000.0,74781000.0,193136000.0
long_term_assets,414020525.0,169810000.0,156841000.0
depreication,2406000.0,5390000.0,6026000.0
