,2020,2021,2022
net_income,-5064.0,-5750000.0,-13076000.0
long_term_assets,417083.0,480000.0,1384000.0
revenue,0.0,23362000.0,26629000.0
eps_diluted,0.0,-0.32,-0.59
cash_and_equiv,0.0,2227000.0,3546000.0
depreication,0.0,173000.0,259000.0
