,2019,2020,2021,2022
revenue,497116000.0,454053000.0,641884000.0,766782000.0
net_income,-46682000.0,-52293000.0,-18527000.0,19410000.0
eps_diluted,-0.53,-0.59,-0.21,0.2
depreication,93802000.0,91199000.0,82064000.0,73140000.0
cash_and_equiv,0.0,66633000.0,47998000.0,103095000.0
long_term_debt,0.0,688298000.0,640260000.0,627730000.0
long_term_assets,0.0,1153236000.0,1172261000.0,1136572000.0
