,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-189755.0,-339604.0,-698000.0,712000.0,-1845000.0,-1775000.0,5807000.0,6714000.0,6799000.0
long_term_assets,46008549.0,46059918.0,51692000.0,46760000.0,48648000.0,66237000.0,62740000.0,74606000.0,68566000.0
depreication,0.0,2630000.0,5756000.0,9118000.0,5683000.0,6286000.0,6171000.0,5948000.0,8158000.0
eps_diluted,0.0,0.0,-0.19,-0.13,-0.52,-0.23,0.72,0.66,0.64
cash_and_equiv,0.0,0.0,7406000.0,626000.0,1619000.0,8344000.0,42147000.0,14476000.0,36001000.0
long_term_debt,0.0,0.0,148236000.0,162607000.0,209354000.0,204454000.0,186807000.0,159558000.0,159085000.0
revenue,0.0,0.0,0.0,485739000.0,546526000.0,553334000.0,568209000.0,490351000.0,496782000.0
