,2019,2020,2021,2022
revenue,484751000.0,172300000.0,207420000.0,866972000.0
net_income,58152000.0,4257000.0,-16310000.0,-252221000.0
eps_diluted,-14.91,-14.98,-0.12,-1.82
cash_and_equiv,43649000.0,57891000.0,203247000.0,197037000.0
depreication,18309000.0,21703000.0,32720000.0,31617000.0
long_term_assets,0.0,166513000.0,557517000.0,402624000.0
