,2020,2021,2022,2023
revenue,116388000.0,206897000.0,343548000.0,419052000.0
net_income,29737000.0,50210000.0,154783000.0,112818000.0
eps_diluted,0.13,0.23,0.7,0.53
depreication,900000.0,3702000.0,5040000.0,10283000.0
cash_and_equiv,0.0,66393000.0,112809000.0,158027000.0
long_term_assets,0.0,42318000.0,87220000.0,161435000.0
