,2019,2020,2021,2022,2023
cash_and_equiv,471308.0,935000.0,25724000.0,19549000.0,25615000.0
long_term_debt,14125228.0,38978628.0,183443000.0,197698000.0,193893000.0
long_term_assets,9412461.0,7977000.0,255697000.0,136760000.0,133752000.0
revenue,0.0,55134000.0,362314000.0,534474000.0,95439000.0
net_income,0.0,-21568000.0,-7582000.0,-122308000.0,-2761000.0
depreication,0.0,550000.0,6557000.0,11456000.0,1070000.0
eps_diluted,0.0,0.0,-0.12,-1.18,-0.03
