,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-25162.0,-178156.0,-4428000.0,-9255000.0,-38709000.0,17234000.0,94202000.0,15532000.0
long_term_debt,416433.0,478360.0,104115000.0,56096000.0,109528000.0,138217000.0,156767000.0,146273000.0
long_term_assets,290209.0,310000000.0,98982000.0,92547000.0,95087000.0,115874000.0,216280000.0,226750000.0
revenue,0.0,138732000.0,53142000.0,63599000.0,260981000.0,338298000.0,467359000.0,450893000.0
eps_diluted,0.0,0.0,-0.07,-0.94,-0.42,0.15,0.7,0.12
cash_and_equiv,0.0,0.0,0.0,0.0,0.0,84394000.0,113929000.0,102478000.0
