,2017,2018,2019,2020,2021,2022
revenue,2075465000.0,585201000.0,655517000.0,764082000.0,806821000.0,3578101000.0
net_income,20601000.0,-4612000.0,9832000.0,40474000.0,24264000.0,65052000.0
eps_diluted,0.3,-0.07,0.11,0.41,0.24,0.65
depreication,43152000.0,45421000.0,47883000.0,0.0,55479000.0,75206000.0
cash_and_equiv,0.0,21063000.0,28101000.0,0.0,105326000.0,102728000.0
long_term_assets,0.0,1136490000.0,1914703000.0,0.0,2103667000.0,2305047000.0
