,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,24992000.0,31393000.0,31143000.0,73758000.0,94930000.0,159755000.0,112462000.0,100796000.0,148132000.0
revenue,0.0,111204000.0,132923000.0,50562000.0,60216000.0,68618000.0,304573000.0,369259000.0,467991000.0
net_income,0.0,-6987000.0,-4183000.0,-6869000.0,-13903000.0,-10797000.0,-33477000.0,-88641000.0,-150920000.0
depreication,0.0,763000.0,764000.0,886000.0,2021000.0,4742000.0,5851000.0,5743000.0,7297000.0
long_term_debt,0.0,0.0,89908000.0,95115000.0,128401000.0,112280000.0,155888000.0,215721000.0,388371000.0
long_term_assets,0.0,0.0,14354000.0,15830000.0,23554000.0,93824000.0,147101000.0,166255000.0,171717000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.77,-0.48,-1.25,-2.08
