,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,551600.0,570971.0,2006497,2971782.0,1857964.0,268188.0,575437.0,639533.0,658433.0,4697614.0,53268248.0,47325771.0
revenue,0.0,11953476.0,12376092,15181815.0,8460271.0,6430788.0,8860963.0,12796768.0,14910049.0,9301722.0,7423298.0,12508368.0
net_income,0.0,-604480.0,6415,131140.0,-4734321.0,-6153002.0,-4639692.0,-6657652.0,-3692537.0,-2722413.0,-3535654.0,14271539.0
long_term_assets,0.0,1911035.0,1092721,3433026.0,1615532.0,771800.0,408411.0,3168214.0,8614972.0,9212932.0,12080093.0,6662721.0
depreication,0.0,31310.0,99957,96771.0,86396.0,143744.0,126410.0,169046.0,163688.0,227689.0,487900.0,498657.0
eps_diluted,0.0,0.0,0,0.03,-1.06,-1.09,0.0,0.0,0.0,0.0,0.0,0.48
